unit_id;time;fdi;sav;gdp;gdp_ppp_pc;price;pop;gg_bal;gg_debt;dep_old;dep_young;fin_depth;trade;credit
SRB;2011;5,8115461;11,509;1,401;12632,627;11,137;-0,784858;-4,14;46,609;22,786367;25,211627;44,032756;83,349641;53,347213
SRB;2012;2,9104102;9,535;-1,015;12796,668;7,33;-0,485001;-6,76;58,316;23,382376;24,995971;45,806247;90,524954;57,283647
SRB;2013;4,3373316;11,547;2,572;13404,8;7,694;-0,487364;-5,308;61,418;24,088079;24,811655;44,290594;93,109667;49,525444
SYC;2001;10,404018;-3,143;-2,271;14607,273;6;0;-8,927;201,27;11,873466;42,588119;99,629234;187,39145;123,66684
SYC;2002;6,8410752;13,101;1,213;14735,394;0,2;2,439145;-16,26;202,052;11,507821;40,729356;104,83033;163,25076;135,92975
SYC;2003;8,2790339;9,576;-5,887;14134,513;3,3;0;3,396;175,715;11,1428;39,268652;110,76867;175,40118;140,85064
SYC;2004;4,5292446;13,892;-2,85;14161,571;3,9;-1,212136;0,437;163,226;10,770313;37,990912;104,24486;155,57325;113,79295
SYC;2005;8,7835332;16,806;9,006;15861,077;0,648;1,212136;0,422;144,064;10,388021;36,694285;96,76787;178,30844;104,33449
SYC;2006;13,828509;17,285;9,406;17516,638;-1,858;2,381065;-2,538;132,509;10,319866;36,1914;89,83293;184,8976;88,905411
SYC;2007;17,020273;18,242;10,418;19755,02;5,324;0;-9,929;130,749;10,275346;35,421414;66,962027;182,42665;77,645701
SYC;2008;18,592144;7,808;-2,141;19275,477;36,965;2,325686;7,882;130,009;10,254533;34,405257;64,897077;213,51555;66,455724
SYC;2009;19,854464;12,448;-1,107;19131,577;31,754;0;4,839;121,292;10,239082;33,30538;55,499062;225,01527;44,004237
SYC;2010;16,474195;17,57;5,945;19951,707;-2,405;3,390155;0,521;81,894;10,219731;32,305592;62,151621;201,87358;51,527848
SYC;2011;13,439528;13,474;7,895;21722,127;2,559;1,104984;3,275;73,852;10,099791;32,479455;57,560936;207,15856;45,499986
SYC;2012;14,609768;17,463;6,614;23318,06;7,11;1,092907;2,699;77,099;9,9396131;32,636355;47,748331;202,21683;35,334099
SYC;2013;4,0605339;26,472;6,048;24846,583;4,339;1,081092;0,347;64,114;9,804295;32,887323;54,895169;178,32186;35,850542
SLE;2001;0,91115692;1,779;36,938;736,17;2,568;3,698857;-5,125;180,656;4,6973728;83,115564;13,318024;35,785021;35,953141
SLE;2002;0,84046597;4,878;26,417;903,423;-3,659;4,483627;-4,819;158,815;4,696507;83,002226;14,173218;38,829955;30,343009
SLE;2003;0,62817429;3,908;9,313;960,292;7,546;4,780402;-4,473;160,348;4,6855691;82,767081;13,96808;46,386937;27,263558
SLE;2004;4,272844;3,808;6,598;1005,827;14,247;4,460858;-2,367;151,598;4,6706724;82,421548;13,978055;46,14001;22,564165
SLE;2005;5,5736965;4,177;4,505;1044,331;12,05;3,822121;-1,937;130,898;4,6568199;81,859859;15,066912;47,524739;18,511694
SLE;2006;3,1228456;9,287;4,224;1087,681;9,546;3,096103;-1,552;103,229;4,7254404;81,966858;15,442461;41,912795;17,42654
SLE;2007;4,4229933;4,876;8,058;1176,505;11,65;2,524206;20,09;42,166;4,7715536;81,958706;15,670908;40,295387;8,6097988
SLE;2008;2,1191758;0,58;5,4;1237,818;14,834;2,119188;-3,466;42,374;4,7965866;81,745377;17,104766;39,213477;11,990839
SLE;2009;4,5001919;-1,683;3,187;1262,088;9,247;1,951194;-2,335;48,05;4,801937;81,278278;20,689994;41,43653;14,385365
SLE;2010;9,2475456;9,581;5,347;1319,889;17,782;1,948627;-5,002;46,849;4,7897225;80,581374;20,80949;51,267802;17,334517
SLE;2011;32,416208;-17;5,961;1399,815;18,461;1,945486;-4,558;44,909;4,8515627;80,30631;21,693848;72,353781;16,405499
SLE;2012;5,9410118;4,64;15,212;1611,358;13,811;1,925085;-5,175;36,887;4,8899231;79,729619;20,501957;85,269871;14,052584
SLE;2013;2,9237391;2,29;20,12;1926,659;9,799;2,069096;-2,386;34,961;4,9040502;78,937107;17,492371;90,251467;12,186062
SGP;2001;16,897235;41,267;-0,952;40380,02;1,015;2,69426;4,045;93,689;10,503923;29,15777;113,08643;352,74923;90,405259
SGP;2002;6,9630729;38,81;4,212;42338,55;-0,392;0,914127;4,407;94,324;10,694517;28,302085;109,52342;354,27799;73,686189
SGP;2003;12,310365;40,217;4,435;45767,975;0,487;-1,471502;5,983;97,644;10,862061;27,596356;115,28594;382,79141;79,292503
SGP;2004;18,413743;41,064;9,549;50876,269;1,672;1,255752;5,917;94,687;11,043979;26,967257;107,2416;406,29208;71,440533
SGP;2005;14,197639;43,238;7,489;55134,603;0,468;2,348027;7,792;92,068;11,319148;26,366039;103,64189;422,33046;61,161057
SGP;2006;24,983329;47,28;8,86;59957,896;0,963;3,115517;7,005;85,117;11,622117;25,930789;111,72513;430,35761;61,559819
SGP;2007;26,521236;49,094;9,112;64421,311;2,105;4,183035;11,836;84,717;11,870983;25,469938;109,69907;398,65781;68,599424
SGP;2008;6,3468912;44,87;1,788;63394,306;6,628;5,304595;6,44;95,343;12,022502;24,895898;122,58619;439,65668;76,048495
SGP;2009;12,380672;44,484;-0,603;61604,061;0,597;3,032694;-0,593;99,684;12,113142;24,22992;132,64173;360,23072;86,411716
SGP;2010;23,295739;51,532;15,24;70598,102;2,823;1,768551;6,564;97,035;12,235725;23,547975;125,04502;372,09936;80,752175
SGP;2011;17,431786;49,248;6,207;74949,242;5,248;2,085642;8,498;100,979;12,784764;23,029311;128,00745;376,14556;88,314367
SGP;2012;19,541692;47,158;3,414;77023,019;4,576;2,439145;7,824;105,498;13,467243;22,56233;131,20333;368,23255;94,916189
SGP;2013;21,437238;46,889;4,443;80442,887;2,359;1,624534;5,531;102,117;14,25894;22,134264;131,12486;359,88676;111,03233
SVN;2001;2,4114485;26,416;2,95;18909,432;8,422;0,100553;-1,247;28,541;20,553422;21,962802;51,472938;104,53828;44,62618
SVN;2002;7,0426447;26,22;3,836;19896,955;7,465;0,200803;-1,421;28,396;20,931147;21,332861;52,126542;103,32691;42,846017
SVN;2003;1,0152389;25,614;2,842;20859,933;5,573;0,050138;-1,276;27,044;21,28414;20,719677;50,90493;102,1085;46,606893
SVN;2004;2,4119364;25,919;4,352;22350,598;3,584;0,050113;-1,287;26,833;21,6344;20,219492;36,549813;111,37692;55,082121
SVN;2005;2,670924;26,586;4,003;23979,263;2,485;0,10015;-1,025;26,302;21,990847;19,889459;28,883517;119,79738;64,356271
SVN;2006;1,7611154;28,347;5,656;26038,84;2,458;0,249938;-0,792;26;22,383785;19,665698;27,067031;129,4387;72,008594
SVN;2007;3,8836105;28,748;6,942;28487,512;3,611;0,348867;0,258;22,704;22,807765;19,624476;57,214317;136,49175;80,757526
SVN;2008;1,9868355;27,379;3,3;30006,558;5,651;0;-0,27;21,554;23,235541;19,730141;56,646009;134,14437;86,337138
SVN;2009;-0,69950606;22,821;-7,797;27573,904;0,854;1,088581;-5,42;34,423;23,641295;19,899618;60,524578;112,61648;91,888891
SVN;2010;0,63497749;22,121;1,238;28054,511;1,834;0,735478;-5,237;37,892;24,028254;20,081968;62,391247;127,09307;96,067267
SVN;2011;1,7278743;21,904;0,649;28774,404;1,83;0,146449;-5,499;46,119;24,536951;20,443775;63,53864;138,83895;92,447245
SVN;2012;0,07776482;21,336;-2,718;28434,311;2,586;0,243605;-3,143;53,362;24,977008;20,78282;64,216158;142,10743;92,762179
SVN;2013;0,19831912;24,986;-1,058;28545,952;1,759;0,194458;-13,891;70,479;25,415449;21,126507;64,083748;143,37179;83,131336
ZAF;2001;5,983041;16,019;2,735;7991,776;5,63;1,460849;-1,132;42,402;6,71322;56,396612;57,307842;54,801719;179,47613
ZAF;2002;1,2814124;17,18;3,668;8405,437;9,165;0,079072;-1,071;35,547;6,8964775;55,361651;58,257788;59,764669;155,24877
ZAF;2003;0,44685045;16,28;2,949;8714,697;5,874;1,267566;-1,785;35,428;7,0631461;54,077373;60,631173;51,401846;159,92281
ZAF;2004;0,30684223;15,701;4,555;9241,762;1,418;1,294509;-1,168;34,393;7,2133049;52,818898;61,596905;51,078003;168,15996
ZAF;2005;2,5301848;15,186;5,277;9910,774;3,339;1,320214;-0,334;31,82;7,3437176;51,747163;66,970036;53,149104;178,15585
ZAF;2006;0,22945622;15,706;5,604;10643,202;4,663;1,348863;0,703;29,757;7,508992;50,741502;73,18506;60,277232;192,50264
ZAF;2007;2,1998846;15,602;5,36;11354,782;7,116;1,376135;1,242;27,077;7,6464112;50,090128;79,08599;63,683118;192,66015
ZAF;2008;3,4470155;17,613;3,191;11780,632;11,536;1,402049;-0,455;25,938;7,753601;49,635379;80,799885;72,865388;167,94104
ZAF;2009;2,5763942;17,977;-1,538;11521,277;7,13;1,43262;-4,725;30,324;7,8322761;49,09509;77,677909;55,418264;181,44992
ZAF;2010;0,98395556;18,012;3,04;11842,417;4,257;1,459648;-4,793;34,358;7,8915645;48,335096;75,799613;55,988986;185,47471
ZAF;2011;0,99359619;16,985;3,212;12291,011;5;1,487154;-3,865;37,636;7,841953;47,866354;74,603767;60,021248;171,46317
ZAF;2012;1,1641135;15,137;2,22;12602,42;5,654;1,51887;-4,099;40,496;7,7850073;47,017331;72,748134;60,738734;180,69943
ZAF;2013;2,2489662;14,355;2,212;12890,496;5,752;1,545069;-4,068;43,289;7,7279952;46,000503;71,127157;64,223339;182,20503
ESP;2001;4,4991554;22,182;4,004;25495,034;3,595;1,128616;-0,549;54,163;24,267871;21,166695;88,961843;58,074159;116,41936
ESP;2002;5,6716233;23,162;2,88;26180,58;3,536;1,711649;-0,415;51,268;24,211437;20,943562;86,977904;54,982864;119,99365
ESP;2003;2,8237075;23,94;3,186;27048,862;3,039;1,846501;-0,368;47,64;24,130954;20,82925;87,74892;53,111372;128,28226
ESP;2004;2,3179309;23,167;3,17;28230,134;3,039;1,559023;-0,028;45,261;24,079401;20,767752;89,437208;54,212463;136,73411
ESP;2005;2,6381819;22,522;3,717;29665,48;3,368;1,85854;1,207;42,284;24,084645;20,731762;94,012891;54,335104;155,56801
ESP;2006;3,2761518;22,306;4,177;31353,129;3,516;1,585964;2,197;38,907;24,200043;20,863826;97,090004;55,659273;178,96007
ESP;2007;5,6371386;21,687;3,769;32754,261;2,787;1,953252;2;35,51;24,365103;20,983816;102,54643;57,406456;199,81754
ESP;2008;4,7636072;20,345;1,117;33220,948;4,076;1,637853;-4,424;39,399;24,578769;21,113316;109,87774;55,758833;223,15771
ESP;2009;1,2959508;20,285;-3,575;32008,831;-0,288;0,83378;-10,958;52,705;24,840742;21,25882;112,36921;46,497979;233,83777
ESP;2010;3,1698635;19,628;0,017;32269,91;1,8;0,417519;-9,385;60,066;25,154377;21,392757;107,18356;52,344638;240,99553
ESP;2011;2,2815681;18,743;-0,62;32610,176;3,196;0,372999;-9,419;69,156;25,707955;21,716868;104,80223;57,832278;247,84341
ESP;2012;2,4512085;19,897;-2,09;32495,717;2,446;0,06417;-10,321;84,44;26,319306;21,966999;109,03315;59,070111;241,99949
ESP;2013;2,9972301;20,394;-1,228;32741,056;1,409;-0,370613;-6,795;92,088;26,977387;22,152831;104,56899;59,702663;218,59832
LKA;2001;1,0909917;20,059;-1,545;4173,142;14,158;1,424794;-10,08;99,803;9,4555469;39,186138;39,017974;80,898624;45,432465
LKA;2002;1,1489465;21,14;0,295;4188,236;9,551;1,457404;-8,192;102,097;9,6192876;38,683031;38,048987;76,335132;42,241232
LKA;2003;1,2113274;21,631;5,94;4472,615;8,969;1,176823;-7,312;102,271;9,7851585;38,355534;39,444306;75,336247;40,72204
LKA;2004;1,1266774;22,118;5,445;4792,991;9,011;1,096298;-7,497;102,328;9,9569598;38,104152;41,109264;79,482945;43,295721
LKA;2005;1,1161069;24,348;6,242;5209,012;10,983;0,895995;-7,029;90,605;10,141955;37,873649;41,715784;73,603973;43,632381
LKA;2006;1,6962636;22,676;7,668;5735,77;10,02;0,781889;-7,001;87,885;10,256566;37,926442;41,035377;71,261178;47,13253
LKA;2007;1,8639739;23,628;6,797;6239,646;15,842;0,780841;-6,875;84,997;10,364622;37,928501;39,272267;68,606512;45,017239
LKA;2008;1,8475296;18,012;5,95;6688,101;22,394;0,784749;-7,02;81,37;10,489121;37,890945;34,552621;63,369044;42,835148
LKA;2009;0,96039046;23,924;3,539;6923,037;3,465;0,778639;-9,852;86,064;10,659661;37,849004;37,401974;49,149142;39,562398
LKA;2010;0,96348962;25,409;8,016;7510,407;6,218;0,782427;-7,958;81,909;10,898348;37,81293;37,374231;53,061578;40,477599
LKA;2011;1,6152596;22,146;8,246;8241,256;6,717;0,683897;-6,88;78,452;11,457389;37,746744;38,108174;60,663383;46,180162
LKA;2012;1,5845982;23,885;6,341;8874,564;7,543;0,567976;-6,452;79,172;12,088751;37,668512;38,658506;59,332255;48,430824
LKA;2013;1,3875986;26,083;7,3;9601,394;6,912;0,790747;-5,862;78,319;12,7617;37,555865;39,407121;54,470184;47,438321
LCA;2001;7,9603386;9,076;-3,632;7820,772;5,273;1,273903;-3,694;45,703;12,328243;51,700251;77,970471;98,884871;76,378056
LCA;2002;6,9997026;7,304;0,045;7902,007;-0,256;0,630917;-3,658;57,603;12,075742;49,814585;78,670714;97,060258;77,486904
LCA;2003;13,206885;3,55;4,783;8399,989;1,034;0;-3,844;54,182;11,818263;47,924793;80,19444;110,42233;70,063622
LCA;2004;8,6439935;14,371;8,215;9290,153;1,46;0,626961;-3,095;58,398;11,550143;46,0598;78,834279;108,95676;69,075508
LCA;2005;8,3630685;14,821;-0,787;9462,763;3,911;0,623055;-7,166;60,18;11,276824;44,265671;83,894605;119,7015;78,987497
LCA;2006;22,07647;8,748;8,223;10499,145;3,564;0,619197;-5,843;56,096;11,452748;42,749138;86,972453;108,23263;87,844948
LCA;2007;23,777573;-0,896;0,621;10787,571;2,823;0,615387;-1,83;55,397;11,675424;41,405153;86,194656;105,33775;106,40435
LCA;2008;13,76256;3,363;2,793;11246,03;5,55;0,611623;-0,857;55,835;11,959872;40,173334;90,61185;115,79066;117,6261
LCA;2009;12,442344;17,206;-0,454;11219,78;-0,157;0,607905;-3,105;59,345;12,32814;39,069643;92,939964;101,30076;118,70026
LCA;2010;9,74823;11,663;-1,717;11093,113;3,25;0,604231;-4,904;62,378;12,787078;38,106903;89,484569;112,21537;112,02023
LCA;2011;7,4768551;9,347;0,702;11331,314;2,769;0,600602;-6,51;66,85;12,837142;37,190055;89,110998;107,71865;111,84723
LCA;2012;5,8157105;13;-1,056;11346,671;4,178;0,597017;-9,247;73,74;12,924552;36,377593;91,105155;104,04463;122,70117
LCA;2013;6,2522298;11,454;0,139;11475,323;1,472;0,593474;-5,943;78,576;13,03334;35,608698;91,504688;98,937274;123,08236
VCT;2001;4,8926624;14,461;1,661;6432,73;1,358;0;-1,714;56,524;11,215134;49,516268;76,934848;89,620234;60,542424
VCT;2002;7,3716122;14,159;6,127;6900,664;0,749;0,938974;-2,111;56,459;11,23569;48,106022;74,892145;85,114916;60,390165
VCT;2003;11,449508;11,105;7,344;7521,478;0,125;0;-2,647;53,91;11,266702;46,78511;73,415402;85,976791;56,459015
VCT;2004;12,584157;6,817;4,609;8048,659;2,854;0,930239;-2,853;62,015;11,25473;45,533058;70,969192;87,497311;52,260894
VCT;2005;7,2789592;6,518;3,025;8521,089;3,444;0;-4,527;65,449;11,173879;44,355139;69,949709;89,288622;54,730995
VCT;2006;17,864476;8,926;6,007;9269,553;3,015;0,921666;-3,291;64,132;11,012542;43,324594;66,076174;88,059406;54,632869
VCT;2007;17,455898;-0,444;3,023;9761,002;6,994;0;-3,362;55,524;10,789396;42,410194;63,70408;89,808744;56,687858
VCT;2008;22,898584;-3,717;-0,478;9894,99;10,122;0;-1,362;56,741;10,527416;41,546863;65,213002;92,171263;60,026257
VCT;2009;16,331011;-5,169;-2;9760,979;0,373;0;-3,017;63,486;10,288185;40,649867;65,842126;85,98785;62,741617
VCT;2010;14,268021;-5,354;-2,342;9639,163;0,752;0;-3,908;66,346;10,091127;39,708119;66,964379;84,0016;54,896246
VCT;2011;12,646806;-5,293;0,243;9852,174;3,186;0,913248;-7,186;68,33;10,141548;38,962527;68,84937;82,626335;57,499593
VCT;2012;16,617889;-3,536;1,299;10153,833;2,598;0;-2,056;71,975;10,238144;38,121989;70,406856;85,257263;58,295522
VCT;2013;17,629522;-6,163;2,313;10547,527;0,805;0;-6,174;74,302;10,375982;37,271426;72,602076;84,431569;57,65518
SDN;2001;4,3541345;12,606;7,971;2343,057;1,935;2,539819;-0,914;151,261;5,6223354;81,813628;12,656912;24,193328;9,6005589
SDN;2002;4,8176694;14,705;5,737;2453,965;22,225;2,476907;-0,84;148,244;5,6387483;81,58514;14,444474;31,396389;10,40657
SDN;2003;7,6457512;15,766;8,234;2636,423;6,489;2,715099;0,93;141,592;5,6487819;81,330242;15,667886;31,997632;11,121705
SDN;2004;7,0420263;19,114;6,609;2814,763;9,658;2,567935;0,224;118,132;5,6525379;80,944341;16,97168;37,790315;10,557156
SDN;2005;5,8876172;13,095;0,427;2849,42;8,506;2,367755;-2,47;94,953;5,6514335;80,371511;20,846367;47,580021;13,537878
SDN;2006;5,1416478;15,613;8,915;3117,748;7,199;2,567327;-1,351;74,979;5,6793297;80,000154;22,890401;45,744914;21,075328
SDN;2007;3,2775911;17,583;8,495;3384,601;14,754;2,564977;-3,486;70,711;5,6984682;79,365705;21,314179;44,553071;20,100722
SDN;2008;3,0317157;19,525;3,043;3465,91;14,297;2,569046;0,566;68,849;5,7119709;78,549687;20,133653;43,685052;17,931207
SDN;2009;3,2480087;11,417;4,681;3563,074;11,257;2,566069;-5,078;72,112;5,7235544;77,656046;23,22085;35,967045;21,745711
SDN;2010;3,1442978;18,038;3,005;3620,846;12,978;2,56667;0,284;73,116;5,7361383;76,730613;23,698126;36,975609;22,030572
SDN;2011;3,4365134;18,646;-1,255;4484,1;18,094;-20,604215;0,093;70,575;5,7804927;75,882358;23,518223;33,111672;23,740439
SDN;2012;3,5218149;9,405;-3,413;4109,593;35,55;7,076508;-3,34;94,785;5,8206541;75,019898;26,229125;26,864952;27,197478
SDN;2013;2,5389088;11,115;3,934;4207,861;36,522;3,111737;-2,256;89,922;5,8576969;74,118827;21,006889;25,722242;23,950435
SWZ;2001;2,1736621;33,146;1,832;4973,805;5,942;1,028527;-2,178;20,322;5,6904398;83,153058;19,631338;183,9187;10,891448
SWZ;2002;7,5190923;32,731;3,324;5182,233;12,02;0,649052;-3,609;18,219;5,7394484;81,249212;20,012531;196,74137;14,944367
SWZ;2003;-3,28494;32,285;4,412;5489,621;7,29;0,552997;-2,039;18,545;5,7683046;79,375112;21,072241;202,84987;16,644433
SWZ;2004;2,8745233;23,091;4,614;5864,039;3,445;0,641321;-3,792;14,809;5,7719756;77,627082;20,225823;172,39902;17,975955
SWZ;2005;-1,7743406;29,999;4,835;6288,598;1,751;0,909097;-1,621;13,229;5,749807;76,053443;21,115516;178,25777;17,236777
SWZ;2006;4,1056122;16,919;4,45;6687,849;5,2;1,169604;8,579;14,518;5,764022;74,087877;21,742804;155,62519;13,428899
SWZ;2007;1,2277735;21,518;3,98;7825,976;8,076;-9,173875;2,341;15,96;5,7664899;72,174025;24,503318;152,62952;6,4601036
SWZ;2008;3,5012286;6,678;4,281;8230,529;12,657;1,072658;1,547;14,291;5,7640024;70,358718;24,383543;128,04105;1,8187626
SWZ;2009;2,089435;2,814;1,857;8355,107;7,448;1,157197;-2,899;10,317;5,7661233;68,683152;28,945961;134,95778;8,5307742
SWZ;2010;3,845493;-2,068;1,403;8482,535;4,509;1,049127;-8,818;13,496;5,7770974;67,177493;32,224234;133,43614;18,071912
SWZ;2011;2,4485661;-2,241;1,236;8660,746;6,107;1,225852;-3,613;13,851;5,8312579;66,225477;31,758076;131,9563;27,71292
SWZ;2012;2,3857914;8,612;3,027;8979,565;8,94;1,211007;4,192;14,355;5,8873738;65,3351;31,280904;128,78892;20,964778
SWZ;2013;0,68554399;12,949;2,949;9283,677;5,62;1,196517;0,459;14,777;5,9454611;64,541937;32,850329;129,08024;19,807131
SWE;2001;4,686369;27,492;1,563;30301,757;2,673;0,292266;1,5;51,871;26,697134;27,994158;44,949175;81,276204;105,21486
SWE;2002;4,693908;26,224;2,074;31293,713;1,928;0,358544;-1,405;49,943;26,54589;27,628258;46,923665;77,863562;108,00439
SWE;2003;1,5126945;28,17;2,386;32552,174;2,34;0,390691;-1,199;49,135;26,428122;27,402599;47,025486;76,148128;107,89824
SWE;2004;3,1748018;27,857;4,321;34754,113;1,019;0,38917;0,396;47,682;26,388089;27,101218;46,397741;79,293826;108,60767
SWE;2005;5,2186105;28,467;2,818;36735,028;0,822;0,409769;1,854;47,97;26,451768;26,656702;52,144494;84,57397;117,09363
SWE;2006;5,3962658;31,284;4,688;39353,972;1,498;0,715823;2,105;42,98;26,588461;26,577547;56,266809;88,789483;120,92762
SWE;2007;9,1038911;33,471;3,405;41459,84;1,677;0,765198;3,366;38,109;26,794948;26,203698;62,720072;89,53978;129,73301
SWE;2008;8,0726295;33,068;-0,557;41704,215;3,347;0,791804;2,051;36,684;27,067269;25,706091;62,703466;93,359131;150,74789
SWE;2009;2,1159077;26,842;-5,185;39482,562;1,939;0,914132;-0,924;40,195;27,421518;25,354069;64,919117;83,143303;149,2269
SWE;2010;0,46835307;28,924;5,989;42021,513;1,908;0,799706;-0,008;36,842;27,880729;25,283071;62,774397;86,902847;146,85298
SWE;2011;1,1571975;30,697;2,664;43719,27;1,365;0,709035;0,031;36,189;28,455347;25,394601;64,447351;88,661527;152,46612
SWE;2012;0,87724122;29,235;-0,286;44057,796;0,936;0,766851;-0,68;36,556;29,216017;25,75107;66,108283;87,715018;156,55753
SWE;2013;0,51548991;28,813;1,282;44931,836;0,443;0,927042;-1,373;38,741;30,115776;26,320584;66,990471;82,915834;149,00628
CHE;2001;3,3709362;33,62;1,446;40065,589;0,99;0,473473;0,554;56,509;22,85467;25,59461;117,1091;96,165043;153,87802
CHE;2002;2,2533451;32,49;0,148;40415,17;0,64;0,80255;-0,138;63,083;22,941321;25,230279;124,05306;91,241191;154,86538
CHE;2003;4,9635585;36,41;0,081;40927,411;0,636;0,796161;-1,338;62,502;23,029314;24,83422;133,09644;89,763699;158,8685
CHE;2004;0,47163286;36,783;2,692;42891,569;0,801;0,681294;-1,244;67,035;23,14329;24,410439;132,59504;94,142601;159,99308
CHE;2005;0,65390863;38,101;3,075;45319,009;1,174;0,690171;-0,537;66,963;23,295551;23,978582;136,67429;100,6151;161,77815
CHE;2006;12,525939;39,93;4,087;48333,791;1,061;0,591638;0,886;59,731;23,490295;23,542299;134,82329;104,93864;165,52845
CHE;2007;10,198472;34,812;4,15;51335,069;0,738;0,668094;1,257;53,258;23,748785;23,124559;130,8143;111,89498;168,12145
CHE;2008;0,54228143;28,369;2,22;52912,061;2,433;1,112447;1,713;48,654;24,06411;22,741993;130,53658;115,36511;165,84344
CHE;2009;8,8333779;34,367;-2,122;51444,02;-0,477;1,425327;0,471;47,874;24,431036;22,406103;142,93407;107,32209;176,14451
CHE;2010;3,0403268;38,834;2,889;52999,006;0,685;1,084721;0,104;47,111;24,849843;22,126697;146,04917;117,77155;173,53632
CHE;2011;3,3315365;34,644;1,891;54527,745;0,226;1,073081;0,293;47,396;25,19439;22,01946;159,24911;123,07643;175,64348
CHE;2012;3,9464995;34,415;1,097;55541,277;-0,698;1,07426;-0,055;48,225;25,591786;21,923379;178,15365;123,71453;182,8273
CHE;2013;-3,315363;33,699;1,805;56864,803;-0,219;1,050404;-0,138;47,084;26,029775;21,87747;182,28051;132,18283;173,42931
TJK;2001;0,87857405;8,712;10,2;1047,406;38,592;1,995948;-3,188;103,573;6,636669;77,566285;7,8654062;146,35396;22,341061
TJK;2002;2,9535658;10,275;9,1;1136,902;12,227;2,033758;-2,441;89,505;6,6719281;74,616519;8,6832346;141,55335;18,047932
TJK;2003;2,0364957;12,318;10,2;1252,157;16,356;2,023344;-1,762;65,068;6,6796886;71,51565;9,6707963;136,86354;15,16161
TJK;2004;13,10239;11,994;10,6;1393,503;7,206;2,086514;-2,369;44,368;6,6148519;68,659123;10,571656;128,22036;6,9237217
TJK;2005;2,3560202;13,184;6,7;1503,679;7,277;2,043867;-2,899;41,796;6,4648286;66,231765;14,447106;78,803138;13,011285
TJK;2006;11,964665;10,906;7;1624,686;9,969;2,059569;1,705;35,291;6,294376;63,883421;16,211106;80,344944;13,768976
TJK;2007;9,6778038;13,434;7,8;1760,163;13,168;2,128932;-5,534;34,603;6,0760645;62,025846;21,300466;89,305599;16,964867
TJK;2008;7,2808693;10,001;7,9;1894,952;20,429;2,165952;-5,061;29,955;5,8393794;60,538381;15,085584;88,522748;27,405515
TJK;2009;0,31769232;13,469;3,9;1942,759;6,419;2,093474;-5,229;36,22;5,6197641;59,251908;18,224398;69,613863;18,413326
TJK;2010;-0,27782142;15,47;6,5;2070,449;6,463;1,135626;-2,979;36,342;5,4376929;58,100252;18,044489;67,954682;7,7719875
TJK;2011;1,0347804;14,99;7,4;2216,002;12,422;2,400063;-2,142;35,43;5,3218815;57,580562;19,737649;85,024598;12,533603
TJK;2012;2,5976583;15,387;7,5;2376,185;5,796;2,067946;0,559;32,366;5,1973248;57,112738;19,613052;90,62497;14,715569
TJK;2013;-0,63675737;12,215;7,4;2540,278;5,035;2,087551;-0,81;29,182;5,0586593;56,681062;20,950912;87,510611;19,492408
TZA;2001;3,7443802;15,489;5,998;1294,249;5,147;2,440871;-0,41;50,239;5,502265;86,042187;20,615944;38,290254;8,4614097
TZA;2002;3,6670315;16,697;6,899;1371,717;4,555;2,382709;-0,722;47,035;5,5671999;86,129214;22,553195;37,421087;8,8590983
TZA;2003;3,1242371;17,391;6,358;1444,066;4,429;2,99725;-1,773;44,315;5,626994;86,348155;22,952194;41,373613;7,3014186
TZA;2004;1,767783;18,533;7,211;1545,121;4,138;2,91276;-2,438;44,603;5,6823173;86,579262;22,572812;45,717081;7,4479796
TZA;2005;5,5258232;19,892;6,455;1650,416;4,359;2,827654;-3,323;46,755;5,7338565;86,747849;22,240166;39,08236;9,6602485
TZA;2006;2,1656584;21,521;4,661;1732,095;7,251;2,752479;-3,434;32,841;5,8114346;87,031369;22,166534;42,106225;8,7023331
TZA;2007;2,704487;22,308;8,464;1877,74;7,028;2,676223;-1,465;21,598;5,8768258;87,08377;23,247995;50,603525;10,576469
TZA;2008;5,0505472;22,285;5,567;1969,126;10,276;2,608919;-1,947;21,515;5,9332003;87,017997;22,764514;49,437783;12,883285
TZA;2009;3,333885;18,25;5,382;2038,4;12,144;2,540188;-4,482;24,359;5,9863087;86,983953;23,272946;43,651847;13,571896
TZA;2010;5,9155389;21,248;6,359;2140,786;7,192;2,479593;-4,768;27,343;6,0408285;87,042271;25,122409;47,876397;15,508782
TZA;2011;3,6631355;21,647;7,905;2301,353;12,691;2,417315;-3,564;27,842;6,082248;87,214443;24,679085;56,795156;17,234889
TZA;2012;4,6372285;19,293;5,141;2406,729;16,001;2,362483;-4,119;29,151;6,1254909;87,441929;23,868706;54,39708;17,979415
TZA;2013;4,2234292;15,096;7,263;2572,17;7,87;1,981179;-3,918;30,901;6,1647623;87,657444;22,700544;48,720656;18,247538
THA;2001;4,3857781;27,959;3,444;7712,557;1,616;0,937489;-1,768;57,522;9,7573724;33,79661;115,82178;125,22298;128,56964
THA;2002;2,633743;26,578;6,149;8236,503;0,7;0,917757;-6,722;55,052;10,079814;33,174089;113,211;121,697;127,78114
THA;2003;3,6681628;27,116;7,189;8925,717;1,804;0,881312;1,978;47,501;10,405496;32,637306;119,19824;124,57966;130,74878
